#rig1,rig2,flux,error; (27 days)
1.00 1.16 8.850634e+02 2.745877e+01
1.16 1.33 8.746572e+02 2.119274e+01
1.33 1.51 8.367825e+02 1.646796e+01
1.51 1.71 7.771094e+02 1.287635e+01
1.71 1.92 6.994656e+02 1.016295e+01
1.92 2.15 6.195128e+02 8.141643e+00
2.15 2.40 5.392591e+02 6.646051e+00
2.40 2.67 4.614187e+02 5.386193e+00
2.67 2.97 3.915037e+02 4.414646e+00
2.97 3.29 3.293997e+02 3.618139e+00
3.29 3.64 2.750117e+02 2.960315e+00
3.64 4.02 2.274222e+02 2.444824e+00
4.02 4.43 1.872738e+02 1.983282e+00
4.43 4.88 1.533463e+02 1.625698e+00
4.88 5.37 1.247315e+02 1.319865e+00
5.37 5.90 1.006699e+02 1.059340e+00
5.90 6.47 8.142471e+01 8.651510e-01
6.47 7.09 6.544688e+01 6.958249e-01
7.09 7.76 5.260890e+01 5.605735e-01
7.76 8.48 4.224846e+01 4.559747e-01
8.48 9.26 3.388187e+01 3.695780e-01
9.26 10.10 2.711580e+01 2.958064e-01
10.10 11.00 2.178334e+01 2.388617e-01
11.00 13.00 1.571295e+01 1.741583e-01
13.00 16.60 9.134984e+00 1.044450e-01
16.60 22.80 4.298729e+00 5.057337e-02
22.80 33.50 1.649856e+00 2.012041e-02
33.50 48.50 5.757152e-01 7.021782e-03
48.50 69.70 2.059895e-01 2.498588e-03
69.70 100.00 7.512534e-02 9.194744e-04
