#rig1,rig2,flux,error; (27 days)
1.00 1.16 4.351156e+02 1.689068e+01
1.16 1.33 4.579031e+02 1.260572e+01
1.33 1.51 4.672530e+02 9.588768e+00
1.51 1.71 4.616660e+02 7.685927e+00
1.71 1.92 4.416182e+02 6.468526e+00
1.92 2.15 4.112116e+02 5.539926e+00
2.15 2.40 3.741139e+02 4.734492e+00
2.40 2.67 3.348363e+02 4.040367e+00
2.67 2.97 2.953348e+02 3.435428e+00
2.97 3.29 2.569059e+02 2.896217e+00
3.29 3.64 2.211186e+02 2.434065e+00
3.64 4.02 1.889894e+02 2.082188e+00
4.02 4.43 1.597548e+02 1.733818e+00
4.43 4.88 1.337301e+02 1.445672e+00
4.88 5.37 1.110333e+02 1.197161e+00
5.37 5.90 9.137865e+01 9.857105e-01
5.90 6.47 7.489267e+01 8.135443e-01
6.47 7.09 6.127165e+01 6.653578e-01
7.09 7.76 4.970678e+01 5.427130e-01
7.76 8.48 4.034118e+01 4.453427e-01
8.48 9.26 3.264973e+01 3.642308e-01
9.26 10.10 2.640548e+01 2.936005e-01
10.10 11.00 2.126963e+01 2.373104e-01
11.00 13.00 1.547821e+01 1.744294e-01
13.00 16.60 9.067649e+00 1.054278e-01
16.60 22.80 4.300051e+00 5.141049e-02
22.80 33.50 1.661227e+00 2.044532e-02
33.50 48.50 5.812147e-01 7.232675e-03
48.50 69.70 2.074303e-01 2.591653e-03
69.70 100.00 7.532305e-02 9.477229e-04
